user_id,order_id,channel,order_value,date
0830215024600450137,1482015427,(direct),23.99,20161217
0157339933798750931,1482032374,(direct),44.79,20161217
8695060915944619742,1482002082,(direct),16.99,20161217
4266823904408093435,1482017229,dealspotr.com,111.93,20161217
6224639817725111721,1482034547,(direct),33.98,20161217
2127057091012391877,1482008446,(direct),25.98,20161217
5617359298212558495,1482017793,(direct),47.17,20161217
6912883439266311760,1482020723,(direct),53.98,20161217
835945267501881844,1482017146,(direct),23.98,20161217
5216295436197840308,1481999868,(direct),41.98,20161217
376313822453352161,1482025049,bing,24.99,20161217
0255313102890306362,1482013201,(direct),18.99,20161217
5205284531932761825,1482023516,(direct),23.09,20161217
5003448310208712255,1482037117,(direct),91.94,20161217
6353231226148856209,1481988791,(direct),40.96,20161217
6846461498019259456,1482026413,(direct),56.7,20161217
1495136807015005077,1481993962,(direct),13.59,20161217
8402574004959447870,1481995079,(direct),72.45,20161217
601115360451826853,1481971589,(direct),50.96,20161217
9555741736996986439,1482022307,(direct),28.97,20161217
5082310728519609149,1481980601,(direct),44.89,20161217
7756103894574714837,1482036130,(direct),548.99,20161217
7958231810407314761,1482005199,(direct),118.32,20161217
6587536713587064638,1482029211,(direct),84.77,20161217
9225817754546900364,1481981182,(direct),76.4,20161217
5217184662856598595,1482022439,(direct),111.17,20161217
6715636871396897050,1482005249,(direct),44.79,20161217
5919562379041618004,1482033113,(direct),21.98,20161217
2708901230247086106,1482006985,(direct),59.99,20161217
3138792896874178988,1482005758,(direct),5.97,20161217
0881711197149312621,1482024261,(direct),9.95,20161217
41955139058139143,1482010095,(direct),19.99,20161217
1995748726207840322,1482031791,(direct),15.99,20161217
4325415510422843451,1482044933,(direct),18.99,20161217
3458355427562318061,1481997880,(direct),29.58,20161217
940775638196153770,1481997770,(direct),12.96,20161217
2050051246311654056,1481988909,(direct),55.99,20161217
8415446163496582729,1482003101,(direct),79.99,20161217
9257707423255469457,1482018254,(direct),44.79,20161217
8445874485122538874,1482009431,(direct),43.98,20161217
6985203880569403646,1482000084,(direct),33.98,20161217
896420018503205883,1482012028,(direct),59.99,20161217
541939415042873067,1492084182,(direct),10.39,20170413
7048860667631832987,1492122191,(direct),29.34,20170413
6420751054856592584,1492119001,(direct),134.37,20170413
7535069229429628764,1492093959,google,299.0,20170413
3830048774168985373,1492142792,(direct),71.42,20170413
888829318637574099,1492111661,(direct),65.92,20170413
0876622834480671437,1492101601,(direct),30.39,20170413
1708063999877429517,1492122184,(direct),32.78,20170413
4097823333127434031,1492105914,google,69.75,20170413
2145471185371969845,1492097958,(direct),383.7,20170413
5415086779040891341,1492124532,google,13.99,20170413
1708063999877429517,1492116095,dfa,192.71,20170413
9412874126037419152,1492133565,google,12.57,20170413
2778873072021640403,1492124497,(direct),97.97,20170413
2032509775824369586,1492140831,(direct),159.95,20170413
1772086270996280264,1492112749,(direct),95.4,20170413
0998406341643073720,1492092932,google,152.19,20170413
3970595310898448417,1492104331,(direct),61.59,20170413
5632994425337545327,1492096823,(direct),410.6,20170413
8399546162159355177,1492137951,(direct),39.47,20170413
6585154351202228572,1492127977,(direct),220.56,20170413
9417971731855271040,1492144936,(direct),281.44,20170413
2967664827442283571,1492089129,(direct),579.2,20170413
3402015087347475217,1492121599,(direct),11.19,20170413
7813149961404844386,1492110953,(direct),41.99,20170413
5993773657417368877,1492100744,(direct),79.19,20170413
6060508924396042346,1492094977,l.facebook.com,39.19,20170413
5514710857144039203,1492113980,(direct),15.19,20170413
2575683338056092350,1492091524,(direct),55.99,20170413
4153704017648170071,1492088880,google,15.96,20170413
9865893747933434812,1492100047,(direct),111.98,20170413
36810350983196519,1492115051,(direct),115.38,20170413
5591828817981508202,1492104925,(direct),81.7,20170413
0953058409931836115,1492123356,google,18.99,20170413
0703271650319125139,1492096366,google,32.62,20170413
8044382674941310486,1492101061,(direct),306.8,20170413
3685754350536487265,1492110104,(direct),1256.85,20170413
1889446797400507159,1474847153,(direct),102.32,20160925
8431629828870913172,1474846467,(direct),18.99,20160925
9438258078214082431,1474812490,(direct),59.4,20160925
0147601968852145702,1474864192,(direct),191.68,20160925
6119780463983531301,1474819765,(direct),16.99,20160925
8337573900775639838,1474858972,(direct),16.99,20160925
1579204935033750564,1474814780,(direct),35.98,20160925
0634809971349181384,1474822870,(direct),17.98,20160925
8436426603099391262,1474849040,(direct),82.24,20160925
8286146551540018170,1474843216,(direct),41.48,20160925
5491117449549870331,1474852681,(direct),119.99,20160925
8560007205901017606,1474824251,(direct),20.49,20160925
3343911594542334618,1474865339,trainup.withgoogle.com,16.94,20160925
4478479912827632829,1474817454,(direct),57.94,20160925
7632150231530795841,1474864268,(direct),124.94,20160925
8045999471143993326,1474856039,(direct),34.92,20160925
6928928150843401666,1474811060,(direct),8.48,20160925
3818637526754889697,1474834716,(direct),55.46,20160925
6494204056900967959,1500271437,(direct),28.86,20170717
9398183614127015265,1500327526,(direct),47.1,20170717
8619176562727195197,1500336796,(direct),53.27,20170717
8718443071348965186,1500317651,google,53.17,20170717
2863616485775419102,1500315139,google,73.42,20170717
5922545727078253740,1500317033,(direct),119.99,20170717
9433517997046669782,1500306181,google,37.2,20170717
7183243391284715656,1500324862,(direct),17.7,20170717
2426971819031028277,1500346069,(direct),19.59,20170717
4735021838862063499,1500319524,(direct),7.6,20170717
7232030663207265797,1500322133,(direct),26.4,20170717
6513685604083648974,1500341049,(direct),476.3,20170717
2837725284997269762,1500345384,google,83.99,20170717
8698140093733128307,1500339941,google,16.99,20170717
163910434575936100,1500341669,google,13.9,20170717
6110519761832647760,1500329691,(direct),32.5,20170717
3700543276431412713,1500330964,google,16.07,20170717
8261368202596858055,1500313024,(direct),20.15,20170717
0128830210468179660,1500311886,google,30.38,20170717
4845279744517849233,1500338085,google,39.19,20170717
2687747268928070384,1500324022,google,130.47,20170717
9849207490494234255,1500321018,(direct),42.38,20170717
1785770568670204175,1500327837,(direct),200.51,20170717
8780445498294202074,1500318402,(direct),35.18,20170717
7478106734160303595,1500351502,(direct),79.99,20170717
9475000972333610150,1500337040,(direct),13.59,20170717
0214776722271775969,1500314051,(direct),177.0,20170717
4656286722064696063,1500337533,(direct),9.57,20170717
6245962080386953755,1500332295,(direct),85.52,20170717
3221924345288041502,1500331229,sites.google.com,8.8,20170717
9784853758319873850,1500325319,(direct),103.15,20170717
135731445166621856,1500329583,(direct),44.4,20170717
0893919105830368772,1500312487,(direct),75.35,20170717
5853503812958964619,1500337084,(direct),28.46,20170717
5001293816565919651,1500319046,dfa,0.99,20170717
3972481072101395162,1500342439,(direct),48.8,20170717
9974351919673138742,1500276722,google,53.6,20170717
9417857471295131045,1500332130,(direct),282.88,20170717
5584411114546174652,1500321920,(direct),22.78,20170717
9746124619174084370,1500341097,(direct),228.0,20170717
3945002194355797350,1500309174,(direct),71.84,20170717
8636734210084365159,1500319356,(direct),462.96,20170717
039400440658825933,1500307465,(direct),74.44,20170717
6361004934465135812,1500326642,(direct),105.57,20170717
1342741603893289943,1500341252,google,14.19,20170717
1280993661204347450,1500349462,(direct),227.55,20170717
682241557361742402,1500317605,google,635.22,20170717
1656927552400476520,1500356571,(direct),42.87,20170717
5286653810282194817,1500320481,google,96.94,20170717
0861119374856945605,1494465151,(direct),73.41,20170510
9078321444578002385,1494432033,groups.google.com,44.79,20170510
1468765833487358103,1494455686,(direct),50.94,20170510
0625087577271634600,1494436921,(direct),9.98,20170510
7770933674059715179,1494442411,(direct),37.01,20170510
1828339986405784308,1494465697,(direct),226.18,20170510
944996758495906062,1494441282,google,59.7,20170510
8573185463089844920,1494445851,google,19.19,20170510
7956245656986449961,1494461689,(direct),425.48,20170510
3008692530676970793,1494475539,(direct),67.18,20170510
547013638763660090,1494454768,mail.google.com,100.77,20170510
656429934624637021,1494463908,(direct),19.99,20170510
158490408567482105,1494434746,(direct),88.95,20170510
1160655632139723710,1494454375,(direct),14.94,20170510
6467955684042708036,1494459007,(direct),31.99,20170510
7463172420271311409,1494400075,(direct),272.66,20170510
939020494867094014,1494450918,(direct),49.58,20170510
3722870758995966573,1494414177,google,19.99,20170510
8983751556062713329,1494421993,google,300.06,20170510
515770511624914543,1494428047,(direct),478.0,20170510
2172673240713669509,1494459029,google,27.28,20170510
0502079743101647640,1494462749,google,46.37,20170510
0439226753637545757,1494442083,google,179.66,20170510
5632994425337545327,1494447948,google,507.55,20170510
0593564601992081966,1494431742,google,90.34,20170510
41938820295489339,1494440337,google,242.96,20170510
0770704534881133670,1494426113,(direct),80.09,20170510
5306924012372478603,1494455406,google,26.78,20170510
8761401299376451102,1494459317,(direct),26.38,20170510
9276023667336827655,1494442543,(direct),39.06,20170510
2349699258952144857,1494425119,google,46.84,20170510
1395211458092919776,1494474032,(direct),10.63,20170510
7873937527041182412,1494436622,(direct),119.4,20170510
6630027914163180636,1494475182,(direct),34.66,20170510
387849079599046538,1494442888,(direct),75.0,20170510
2790290625227220214,1494451048,(direct),1037.6,20170510
8151896772745241193,1494449146,google,129.2,20170510
856463513443144738,1494465439,(direct),44.79,20170510
7787440954328108933,1494427425,google,89.48,20170510
2662857964839381819,1494452383,google,324.01,20170510
6468324397294207967,1486615488,(direct),16.99,20170208
6042992012557557168,1486561437,(direct),12.99,20170208
9050594579750010296,1486590002,(direct),16.99,20170208
1882187047309796513,1486571256,(direct),10.99,20170208
1059009151425872003,1486576094,mail.google.com,12.79,20170208
0405613301455395523,1486577500,(direct),79.99,20170208
0403377724115575972,1486571908,(direct),10.99,20170208
8504210729882302627,1486570721,(direct),129.35,20170208
2660015528957444012,1486574455,(direct),29.58,20170208
9340462929584208347,1486606351,(direct),612.5,20170208
8845114678141238765,1486586601,(direct),17.19,20170208
6366738125554594213,1486603049,(direct),59.9,20170208
9039546167108792600,1486618960,(direct),1.5,20170208
9424559988281477207,1486581621,(direct),7.98,20170208
4237702059099095460,1486605196,(direct),19.99,20170208
5149388872089992993,1486567782,(direct),39.18,20170208
1895007641407662784,1486593402,(direct),8.75,20170208
8771334811414684214,1486564303,(direct),18.99,20170208
7127403930925257863,1486589843,(direct),54.37,20170208
5618988196982024867,1486597885,(direct),29.58,20170208
8754452884191338331,1486566267,(direct),193.18,20170208
9535515835082372493,1486583282,(direct),775.59,20170208
7695578750853411684,1486573698,(direct),479.03,20170208
5074309045799746366,1486593327,(direct),95.99,20170208
2039413873699191010,1479097242,(direct),651.1,20161113
2444379082594823080,1479091468,(direct),99.99,20161113
6614746514617472151,1479050072,(direct),43.98,20161113
5241647858965846935,1479068994,(direct),8.99,20161113
4085972867127024343,1479097793,(direct),19.19,20161113
4977770037657405515,1479078263,(direct),3.5,20161113
3371636154189541417,1479083281,(direct),16.99,20161113
4923467776356340421,1479034490,(direct),41.98,20161113
445196580526849660,1479054831,(direct),63.99,20161113
7148873648621416097,1479098028,(direct),22.38,20161113
379584412519217754,1479093133,(direct),20.45,20161113
1484502136369116439,1479052527,dfa,41.91,20161113
2324913285497438682,1479088388,(direct),37.19,20161113
5175327826829754798,1479079036,(direct),52.72,20161113
6704302181752646951,1479043163,(direct),46.38,20161113
3685672446804804725,1479098765,(direct),2.99,20161113
7771559258178364692,1477847396,dealspotr.com,169.6,20161030
3345163376310988493,1477842752,(direct),199.75,20161030
5970035247923497864,1477875375,google,8.79,20161030
6567450857887663751,1477840582,(direct),19.19,20161030
1639589047263376521,1477895741,(direct),27.18,20161030
5879552143073361372,1477854740,google,37.98,20161030
2352298830065288869,1477870938,google,7.99,20161030
0433158162838188739,1477886949,(direct),57.56,20161030
7672124784796015338,1477884098,google,33.89,20161030
9989256027389985761,1477854668,google,60.98,20161030
6783649640899886528,1477884107,google,43.47,20161030
3590222967147519334,1477882251,(direct),83.14,20161030
6781934558737955524,1477852085,(direct),55.97,20161030
5976063913493194585,1477847924,(direct),111.88,20161030
1710276641442998015,1477873893,(direct),19.99,20161030
1884511874414753238,1477895676,google,32.73,20161030
9578964619917220172,1497841898,(direct),15.99,20170618
0099448207973363509,1497813296,(direct),16.99,20170618
3456917496701100082,1497841995,(direct),13.59,20170618
5520985287231906451,1497804967,(direct),72.98,20170618
9652788542912871580,1497827874,(direct),47.97,20170618
5379904968575020585,1497830750,(direct),27.19,20170618
2907313716699844462,1497829740,(direct),11.19,20170618
2801809770400921777,1497826557,(direct),27.19,20170618
9220624765783417577,1497800147,(direct),13.59,20170618
840085197489168186,1497822914,(direct),24.78,20170618
6722355366831429055,1497808648,(direct),61.59,20170618
597489337358394308,1497815340,(direct),29.98,20170618
7039798105038339894,1497848429,(direct),13.98,20170618
0306177142313155903,1497839432,(direct),29.98,20170618
0973548621648537135,1497824536,(direct),38.49,20170618
2573691084209115534,1497819668,(direct),43.98,20170618
2940621972871301246,1497831592,(direct),72.75,20170618
2623046443543317941,1497823002,(direct),352.4,20170618
924091465796731445,1497819178,(direct),49.88,20170618
0365800323147392278,1497846115,(direct),2.39,20170618
9786438806019918915,1497837311,(direct),65.54,20170618
0968815662109493799,1497795826,(direct),911.52,20170618
5341224124331711899,1497812014,(direct),96.23,20170618
7334131787094252765,1497842437,(direct),64.35,20170618
0987573170837695929,1497804470,(direct),103.98,20170618
1740096949560523754,1482610774,seroundtable.com,55.99,20161224
575143870190264156,1482608236,(direct),100.0,20161224
498824129707847807,1482606029,(direct),4.98,20161224
9612869627266957386,1482635546,dealspotr.com,16.99,20161224
3038010493412298,1482616697,(direct),147.98,20161224
2061193526205671721,1482604642,google,24.99,20161224
2093025970866126712,1482597946,(direct),44.79,20161224
2263008738696864594,1482597570,google,16.99,20161224
1203064658945924144,1482622866,google,27.99,20161224
7819378251108446311,1482608128,google,4.99,20161224
322228537289095245,1482626483,google,51.99,20161224
1413774072675634121,1482631339,google,33.98,20161224
3582956015657288253,1482595605,(direct),24.99,20161224
8091284002796565569,1482634609,google,55.99,20161224
3248695569789509662,1482632728,(direct),18.99,20161224
2708412574760368750,1482626482,(direct),239.95,20161224
8177926454449055094,1482619933,google,33.98,20161224
5929579070736526964,1482595840,(direct),79.94,20161224
6087342617338245848,1482634297,google,18.45,20161224
4942841314277512023,1486654815,(direct),15.99,20170209
3158455409969332495,1486674574,(direct),79.19,20170209
0913559547538948059,1486689343,(direct),24.99,20170209
6356814303168580391,1486667069,google,55.99,20170209
1429990945500722210,1486710771,(direct),95.99,20170209
1828950887342366657,1486711562,google,24.99,20170209
7422291256198709098,1486679255,(direct),40.77,20170209
8796179874973851402,1486682022,google,16.99,20170209
1900860815673587826,1486651926,google,340.59,20170209
8539433516671325668,1486651284,(direct),2870.0,20170209
9138953117283252035,1486676729,(direct),46.37,20170209
9574540989591143939,1486661421,(direct),30.39,20170209
1193560579647206164,1486654953,google,55.99,20170209
7338051264625149881,1486651923,(direct),20.48,20170209
5687667730920600613,1486690942,google,10.99,20170209
1093352419037497878,1486662292,(direct),44.79,20170209
7266739596439998508,1486680347,(direct),119.81,20170209
173863901552294318,1486648197,dfa,23.98,20170209
8730049851613891578,1486659827,(direct),35.91,20170209
9305766004990797685,1486679281,(direct),647.55,20170209
5969031097251772016,1486653160,google,46.16,20170209
6516417691965742521,1486699736,(direct),37.18,20170209
1178664219909406421,1486663266,google,49.58,20170209
470917192636663681,1486675892,(direct),110.31,20170209
5642185407180731609,1486652356,(direct),79.96,20170209
6343638699706107057,1486656852,(direct),46.98,20170209
6777096292963112230,1486669027,google,481.58,20170209
2513134404212328094,1486660323,(direct),139.65,20170209
3572331587418147063,1480617117,(direct),334.93,20161201
4861727380918168218,1480626728,(direct),18.98,20161201
9405485680580115481,1480603633,(direct),24.99,20161201
8413068470512078084,1480620889,(direct),50.0,20161201
1515533480532794253,1480651999,(direct),41.59,20161201
3677318371085157791,1480629819,(direct),8.79,20161201
4230104325532739733,1480658539,(direct),118.37,20161201
6391006534663669857,1480613779,(direct),2.39,20161201
5990197890122139717,1480615365,(direct),31.99,20161201
6833770537272775789,1480608870,(direct),16.99,20161201
442233560830525068,1480601444,(direct),18.99,20161201
4761684034404885691,1480660465,quora.com,25.98,20161201
0200858359127299953,1480642110,(direct),79.19,20161201
2334542446347570873,1480620348,(direct),22.73,20161201
3013043151561993524,1480624326,(direct),44.79,20161201
6593140710602470169,1480613163,(direct),39.98,20161201
5745951615657904968,1480608335,(direct),33.98,20161201
3408469727987156299,1480610159,(direct),139.93,20161201
8944253492706794523,1480581209,(direct),31.96,20161201
4685001858485495456,1480600083,(direct),55.99,20161201
5869870458569209553,1480619584,(direct),10.99,20161201
0533361455920078502,1480612425,(direct),38.95,20161201
3247985918659922679,1480656230,(direct),44.79,20161201
2770590171579767874,1480604002,(direct),47.55,20161201
1627561548063707415,1480624684,(direct),59.17,20161201
5668178612875177836,1480609546,(direct),88.74,20161201
7798456604809994672,1480604411,(direct),15.19,20161201
1918500785081958231,1480636441,(direct),41.98,20161201
4370268639929292773,1480620614,(direct),42.97,20161201
1473787731334256605,1480610392,(direct),89.97,20161201
5409985606814283467,1480627176,(direct),31.5,20161201
452728441970444157,1480608546,(direct),25.98,20161201
9338374006954760146,1480595672,(direct),704.4,20161201
4773136139891314201,1480646157,(direct),60.97,20161201
0773667646845315582,1480638107,(direct),57.49,20161201
6903095151297107595,1480612597,(direct),850.85,20161201
6797327850087338835,1480618890,(direct),29.54,20161201
1725749160800980058,1480656927,(direct),33.58,20161201
6837769704437235425,1480620582,(direct),119.76,20161201
8320651005755602125,1480585718,(direct),51.99,20161201
8613941918489869666,1480620968,(direct),49.95,20161201
3478504089708094243,1480598233,(direct),17.97,20161201
9594790927947588163,1480607651,(direct),188.44,20161201
1051011505406858792,1480647120,(direct),14.48,20161201
382764578031539000,1480632683,(direct),497.05,20161201
5847358167202480960,1480608232,(direct),267.6,20161201
198403235748042235,1480620836,(direct),63.96,20161201
5291604673691887906,1480657743,(direct),19.99,20161201
435373542373805498,1480609834,(direct),227.15,20161201
7350793045976348171,1480611983,(direct),180.76,20161201
0567258049821128407,1483809967,(direct),44.79,20170107
04638983005167591,1483781165,(direct),59.96,20170107
0044869357011346837,1483802210,(direct),57.97,20170107
9633718916074132320,1483830613,(direct),32.96,20170107
9638518335828715596,1483837417,(direct),51.02,20170107
1325914909641958196,1483772850,(direct),48.22,20170107
4426059530155526122,1483855314,(direct),30.38,20170107
4434546824564001977,1483835453,(direct),31.97,20170107
1255368394012652243,1500597489,(direct),201.57,20170720
